"","id","title","genre"
"7146",116,"Match Point","Crime"
"7147",116,"Match Point","Romance"
"7148",38843,"Ramona and Beezus","Comedy"
"7149",38843,"Ramona and Beezus","Family"
"7150",1245,"The Remains of the Day","Drama"
"7151",1245,"The Remains of the Day","Romance"
"7152",4995,"Boogie Nights","Drama"
"7153",10413,"Nowhere to Run","Action"
"7154",10413,"Nowhere to Run","Adventure"
"7155",10413,"Nowhere to Run","Drama"
"7156",10413,"Nowhere to Run","Thriller"
"7157",14012,"Flicka","Drama"
"7158",9793,"The Hills Have Eyes 2","Horror"
"7159",9793,"The Hills Have Eyes 2","Thriller"
"7160",12212,"Urban Legends: Final Cut","Horror"
"7161",13768,"Tuck Everlasting","Fantasy"
"7162",13768,"Tuck Everlasting","Drama"
"7163",13768,"Tuck Everlasting","Science Fiction"
"7164",13768,"Tuck Everlasting","Romance"
"7165",13768,"Tuck Everlasting","Family"
"7166",8975,"The Marine","Action"
"7167",8975,"The Marine","Adventure"
"7168",8975,"The Marine","Drama"
"7169",8975,"The Marine","Thriller"
"7170",342521,"Keanu","Action"
"7171",342521,"Keanu","Comedy"
"7172",45272,"Country Strong","Drama"
"7173",45272,"Country Strong","Romance"
"7174",9424,"Disturbing Behavior","Mystery"
"7175",9424,"Disturbing Behavior","Horror"
"7176",9424,"Disturbing Behavior","Science Fiction"
"7177",97367,"The Place Beyond the Pines","Drama"
"7178",97367,"The Place Beyond the Pines","Crime"
"7179",254904,"The November Man","Crime"
"7180",254904,"The November Man","Action"
"7181",254904,"The November Man","Thriller"
"7182",18681,"Eye of the Beholder","Drama"
"7183",18681,"Eye of the Beholder","Mystery"
"7184",18681,"Eye of the Beholder","Thriller"
"7185",12162,"The Hurt Locker","Drama"
"7186",12162,"The Hurt Locker","Thriller"
"7187",12162,"The Hurt Locker","War"
"7188",11495,"Firestarter","Fantasy"
"7189",11495,"Firestarter","Drama"
"7190",11495,"Firestarter","Horror"
"7191",11495,"Firestarter","Action"
"7192",11495,"Firestarter","Thriller"
"7193",64689,"Killing Them Softly","Crime"
"7194",64689,"Killing Them Softly","Thriller"
"7195",157849,"A Most Wanted Man","Thriller"
"7196",13166,"Freddy Got Fingered","Comedy"
"7197",15511,"VeggieTales: The Pirates Who Don't Do Anything","Adventure"
"7198",15511,"VeggieTales: The Pirates Who Don't Do Anything","Animation"
"7199",15511,"VeggieTales: The Pirates Who Don't Do Anything","Comedy"
"7200",15511,"VeggieTales: The Pirates Who Don't Do Anything","Science Fiction"
"7201",15511,"VeggieTales: The Pirates Who Don't Do Anything","Family"
"7202",37003,"U2 3D","Music"
"7203",37003,"U2 3D","Documentary"
"7204",12211,"Highlander: Endgame","Action"
"7205",12211,"Highlander: Endgame","Fantasy"
"7206",12211,"Highlander: Endgame","Science Fiction"
"7207",13816,"Idlewild","Crime"
"7208",13816,"Idlewild","Drama"
"7209",13816,"Idlewild","Music"
"7210",51828,"One Day","Drama"
"7211",51828,"One Day","Romance"
"7212",22798,"Whip It","Drama"
"7213",7501,"Knockaround Guys","Crime"
"7214",7501,"Knockaround Guys","Thriller"
"7215",10743,"Confidence","Action"
"7216",10743,"Confidence","Comedy"
"7217",10743,"Confidence","Thriller"
"7218",10743,"Confidence","Crime"
"7219",37718,"The Muse","Fantasy"
"7220",37718,"The Muse","Comedy"
"7221",15237,"De-Lovely","Drama"
"7222",15237,"De-Lovely","Music"
"7223",9686,"New York Stories","Comedy"
"7224",9686,"New York Stories","Drama"
"7225",9686,"New York Stories","Romance"
"7226",17644,"Barney's Great Adventure","Family"
"7227",97430,"The Man with the Iron Fists","Action"
"7228",12257,"Home Fries","Drama"
"7229",12257,"Home Fries","Comedy"
"7230",12257,"Home Fries","Romance"
"7231",13539,"Here On Earth","Romance"
"7232",68,"Brazil","Comedy"
"7233",68,"Brazil","Science Fiction"
"7234",14024,"Raise Your Voice","Music"
"7235",14024,"Raise Your Voice","Drama"
"7236",14024,"Raise Your Voice","Romance"
"7237",115,"The Big Lebowski","Comedy"
"7238",115,"The Big Lebowski","Crime"
"7239",7874,"Black Snake Moan","Drama"
"7240",4911,"Dark Blue","Action"
"7241",4911,"Dark Blue","Crime"
"7242",4911,"Dark Blue","Drama"
"7243",4911,"Dark Blue","Thriller"
"7244",1988,"A Mighty Heart","Drama"
"7245",1988,"A Mighty Heart","Thriller"
"7246",16222,"Whatever It Takes","Drama"
"7247",16222,"Whatever It Takes","Comedy"
"7248",16222,"Whatever It Takes","Romance"
"7249",9557,"Boat Trip","Comedy"
"7250",9026,"The Importance of Being Earnest","Comedy"
"7251",9026,"The Importance of Being Earnest","Drama"
"7252",9026,"The Importance of Being Earnest","History"
"7253",9026,"The Importance of Being Earnest","Romance"
"7254",57943,"The Love Letter","Comedy"
"7255",57943,"The Love Letter","Drama"
"7256",57943,"The Love Letter","Fantasy"
"7257",57943,"The Love Letter","Romance"
"7258",18276,"Hoot","Drama"
"7259",18276,"Hoot","Family"
"7260",8321,"In Bruges","Comedy"
"7261",8321,"In Bruges","Drama"
"7262",8321,"In Bruges","Crime"
"7263",72359,"Peeples","Comedy"
"7264",10186,"The Rocker","Comedy"
"7265",10186,"The Rocker","Music"
"7266",25704,"Post Grad","Comedy"
"7267",133694,"Promised Land","Drama"
"7268",19265,"Whatever Works","Comedy"
"7269",19265,"Whatever Works","Romance"
"7270",36047,"The In Crowd","Thriller"
"7271",8053,"The Three Burials of Melquiades Estrada","Adventure"
"7272",8053,"The Three Burials of Melquiades Estrada","Crime"
"7273",8053,"The Three Burials of Melquiades Estrada","Drama"
"7274",8053,"The Three Burials of Melquiades Estrada","Mystery"
"7275",8053,"The Three Burials of Melquiades Estrada","Western"
"7276",2290,"Jakob the Liar","Comedy"
"7277",2290,"Jakob the Liar","Drama"
"7278",2290,"Jakob the Liar","History"
"7279",5236,"Kiss Kiss Bang Bang","Action"
"7280",5236,"Kiss Kiss Bang Bang","Comedy"
"7281",5236,"Kiss Kiss Bang Bang","Crime"
"7282",5236,"Kiss Kiss Bang Bang","Mystery"
"7283",6552,"Idle Hands","Thriller"
"7284",6552,"Idle Hands","Comedy"
"7285",6552,"Idle Hands","Horror"
"7286",1018,"Mulholland Drive","Thriller"
"7287",1018,"Mulholland Drive","Drama"
"7288",1018,"Mulholland Drive","Mystery"
"7289",10075,"Blood and Chocolate","Drama"
"7290",10075,"Blood and Chocolate","Fantasy"
"7291",10075,"Blood and Chocolate","Horror"
"7292",10075,"Blood and Chocolate","Romance"
"7293",38031,"You Will Meet a Tall Dark Stranger","Comedy"
"7294",38031,"You Will Meet a Tall Dark Stranger","Drama"
"7295",38031,"You Will Meet a Tall Dark Stranger","Romance"
"7296",42188,"Never Let Me Go","Drama"
"7297",42188,"Never Let Me Go","Romance"
"7298",42188,"Never Let Me Go","Science Fiction"
"7299",112430,"The Company","Drama"
"7300",6687,"Transsiberian","Thriller"
"7301",6687,"Transsiberian","Crime"
"7302",6687,"Transsiberian","Mystery"
"7303",13853,"The Clan of the Cave Bear","Adventure"
"7304",13853,"The Clan of the Cave Bear","Drama"
"7305",31306,"Crazy in Alabama","Comedy"
"7306",31306,"Crazy in Alabama","Drama"
"7307",8461,"Funny Games","Horror"
"7308",8461,"Funny Games","Thriller"
"7309",8461,"Funny Games","Crime"
"7310",331592,"Listening","Drama"
"7311",331592,"Listening","Thriller"
"7312",331592,"Listening","Science Fiction"
"7313",47692,"Felicia's Journey","Drama"
"7314",19,"Metropolis","Drama"
"7315",19,"Metropolis","Science Fiction"
"7316",10045,"District B13","Action"
"7317",10045,"District B13","Thriller"
"7318",10045,"District B13","Science Fiction"
"7319",400,"Things to Do in Denver When You're Dead","Drama"
"7320",400,"Things to Do in Denver When You're Dead","Crime"
"7321",253450,"The Assassin","Action"
"7322",253450,"The Assassin","Drama"
"7323",253450,"The Assassin","History"
"7324",9104,"Buffalo Soldiers","Drama"
"7325",9104,"Buffalo Soldiers","Comedy"
"7326",9104,"Buffalo Soldiers","War"
"7327",9104,"Buffalo Soldiers","Crime"
"7328",9104,"Buffalo Soldiers","Thriller"
"7329",11190,"The Return","Thriller"
"7330",11190,"The Return","Drama"
"7331",11190,"The Return","Mystery"
"7332",16353,"Ong Bak 2","Adventure"
"7333",16353,"Ong Bak 2","Action"
"7334",16353,"Ong Bak 2","Thriller"
"7335",23759,"Centurion","Adventure"
"7336",23759,"Centurion","Action"
"7337",23759,"Centurion","Drama"
"7338",24206,"Silent Trigger","Drama"
"7339",24206,"Silent Trigger","Action"
"7340",24206,"Silent Trigger","Thriller"
"7341",10185,"The Midnight Meat Train","Mystery"
"7342",10185,"The Midnight Meat Train","Drama"
"7343",10185,"The Midnight Meat Train","Crime"
"7344",10185,"The Midnight Meat Train","Thriller"
"7345",10185,"The Midnight Meat Train","Horror"
"7346",75033,"Winnie Mandela","Drama"
"7347",74536,"The Son of No One","Drama"
"7348",74536,"The Son of No One","Thriller"
"7349",74536,"The Son of No One","Crime"
"7350",31668,"All The Queen's Men","Action"
"7351",31668,"All The Queen's Men","Comedy"
"7352",31668,"All The Queen's Men","Drama"
"7353",31668,"All The Queen's Men","History"
"7354",13501,"The Good Night","Comedy"
"7355",13501,"The Good Night","Drama"
"7356",13501,"The Good Night","Romance"
"7357",13501,"The Good Night","Fantasy"
"7358",13501,"The Good Night","Music"
"7359",15208,"Bathory: Countess of Blood","Drama"
"7360",15208,"Bathory: Countess of Blood","Fantasy"
"7361",172391,"Khumba","Animation"
"7362",172391,"Khumba","Adventure"
"7363",172391,"Khumba","Family"
"7364",262543,"Automata","Thriller"
"7365",262543,"Automata","Science Fiction"
"7366",9288,"Dungeons & Dragons: Wrath of the Dragon God","Action"
"7367",9288,"Dungeons & Dragons: Wrath of the Dragon God","Adventure"
"7368",9288,"Dungeons & Dragons: Wrath of the Dragon God","Fantasy"
"7369",370980,"Chiamatemi Francesco - Il Papa della gente","Drama"
"7370",20083,"Shinjuku Incident","Drama"
"7371",20083,"Shinjuku Incident","Action"
"7372",20083,"Shinjuku Incident","Thriller"
"7373",20083,"Shinjuku Incident","Crime"
"7374",40880,"Pandaemonium","Drama"
"7375",40880,"Pandaemonium","Foreign"
"7376",137,"Groundhog Day","Romance"
"7377",137,"Groundhog Day","Fantasy"
"7378",137,"Groundhog Day","Drama"
"7379",137,"Groundhog Day","Comedy"
"7380",264999,"Magic Mike XXL","Comedy"
"7381",264999,"Magic Mike XXL","Drama"
"7382",264999,"Magic Mike XXL","Music"
"7383",454,"Romeo + Juliet","Drama"
"7384",454,"Romeo + Juliet","Romance"
"7385",53457,"Sarah's Key","Drama"
"7386",53457,"Sarah's Key","War"
"7387",288980,"Freedom","Drama"
"7388",33,"Unforgiven","Western"
"7389",1951,"Manderlay","Drama"
"7390",12405,"Slumdog Millionaire","Drama"
"7391",12405,"Slumdog Millionaire","Romance"
"7392",10998,"Fatal Attraction","Drama"
"7393",10998,"Fatal Attraction","Romance"
"7394",10998,"Fatal Attraction","Thriller"
"7395",114,"Pretty Woman","Romance"
"7396",114,"Pretty Woman","Comedy"
"7397",9396,"Crocodile Dundee II","Adventure"
"7398",9396,"Crocodile Dundee II","Comedy"
"7399",319910,"Broken Horses","Thriller"
"7400",319910,"Broken Horses","Mystery"
"7401",319910,"Broken Horses","Drama"
"7402",319910,"Broken Horses","Crime"
"7403",2604,"Born on the Fourth of July","Drama"
"7404",2604,"Born on the Fourth of July","War"
"7405",864,"Cool Runnings","Comedy"
"7406",14435,"My Bloody Valentine","Mystery"
"7407",14435,"My Bloody Valentine","Horror"
"7408",1931,"Stomp the Yard","Drama"
"7409",1931,"Stomp the Yard","Music"
"7410",691,"The Spy Who Loved Me","Adventure"
"7411",691,"The Spy Who Loved Me","Action"
"7412",691,"The Spy Who Loved Me","Thriller"
"7413",9877,"Urban Legend","Horror"
"7414",9877,"Urban Legend","Thriller"
"7415",62008,"Good Deeds","Comedy"
"7416",62008,"Good Deeds","Drama"
"7417",62008,"Good Deeds","Romance"
"7418",12227,"White Fang","Action"
"7419",12227,"White Fang","Adventure"
"7420",12227,"White Fang","Drama"
"7421",12227,"White Fang","Family"
"7422",13824,"Superstar","Comedy"
"7423",13824,"Superstar","Family"
"7424",71688,"The Iron Lady","History"
"7425",71688,"The Iron Lady","Drama"
"7426",15173,"Jonah: A VeggieTales Movie","Action"
"7427",15173,"Jonah: A VeggieTales Movie","Adventure"
"7428",15173,"Jonah: A VeggieTales Movie","Animation"
"7429",15173,"Jonah: A VeggieTales Movie","Comedy"
"7430",15173,"Jonah: A VeggieTales Movie","Family"
"7431",15173,"Jonah: A VeggieTales Movie","Fantasy"
"7432",15173,"Jonah: A VeggieTales Movie","Romance"
"7433",8291,"Poetic Justice","Drama"
"7434",8291,"Poetic Justice","Romance"
"7435",13950,"All About the Benjamins","Action"
"7436",13950,"All About the Benjamins","Adventure"
"7437",13950,"All About the Benjamins","Comedy"
"7438",12158,"Vampire in Brooklyn","Comedy"
"7439",12158,"Vampire in Brooklyn","Horror"
"7440",12158,"Vampire in Brooklyn","Romance"
"7441",11586,"Exorcist II: The Heretic","Horror"
"7442",11586,"Exorcist II: The Heretic","Thriller"
"7443",11586,"Exorcist II: The Heretic","Fantasy"
"7444",10008,"An American Haunting","Horror"
"7445",10008,"An American Haunting","Thriller"
"7446",2830,"My Boss's Daughter","Comedy"
"7447",2830,"My Boss's Daughter","Romance"
"7448",12403,"A Perfect Getaway","Thriller"
"7449",12403,"A Perfect Getaway","Mystery"
"7450",12403,"A Perfect Getaway","Adventure"
"7451",34563,"Our Family Wedding","Comedy"
"7452",14557,"Dead Man on Campus","Comedy"
"7453",10368,"Tea with Mussolini","Comedy"
"7454",10368,"Tea with Mussolini","Drama"
"7455",10368,"Tea with Mussolini","War"
"7456",10280,"Thinner","Horror"
"7457",10280,"Thinner","Thriller"
"7458",12637,"New York, New York","Drama"
"7459",12637,"New York, New York","Music"
"7460",12637,"New York, New York","Romance"
"7461",34152,"Crooklyn","Comedy"
"7462",34152,"Crooklyn","Drama"
"7463",14434,"I Think I Love My Wife","Comedy"
"7464",14434,"I Think I Love My Wife","Romance"
"7465",11470,"Jason X","Horror"
"7466",11470,"Jason X","Science Fiction"
"7467",10741,"Bobby","History"
"7468",10741,"Bobby","Drama"
"7469",24940,"Head Over Heels","Comedy"
"7470",24940,"Head Over Heels","Romance"
"7471",82679,"Fun Size","Comedy"
"7472",2013,"The Diving Bell and the Butterfly","Drama"
"7473",1440,"Little Children","Romance"
"7474",1440,"Little Children","Drama"
"7475",18041,"Gossip","Drama"
"7476",18041,"Gossip","Mystery"
"7477",18041,"Gossip","Thriller"
"7478",28029,"A Walk on the Moon","Drama"
"7479",28029,"A Walk on the Moon","Romance"
"7480",1123,"Catch a Fire","Action"
"7481",1123,"Catch a Fire","Drama"
"7482",1123,"Catch a Fire","Thriller"
"7483",14033,"Soul Survivors","Horror"
"7484",14033,"Soul Survivors","Mystery"
"7485",14033,"Soul Survivors","Thriller"
"7486",87729,"Jefferson in Paris","Drama"
"7487",87729,"Jefferson in Paris","Romance"
"7488",16899,"Easy Virtue","Comedy"
"7489",16899,"Easy Virtue","Romance"
"7490",41317,"Caravans","Action"
"7491",41317,"Caravans","Adventure"
"7492",41317,"Caravans","Drama"
"7493",41317,"Caravans","Romance"
"7494",245700,"Mr. Turner","History"
"7495",245700,"Mr. Turner","Drama"
"7496",37842,"Wild Grass","Drama"
"7497",37842,"Wild Grass","Romance"
"7498",9045,"Amen.","Drama"
"7499",9045,"Amen.","History"
"7500",44092,"Reign of Assassins","History"
"7501",44092,"Reign of Assassins","Action"
"7502",16005,"The Lucky Ones","Comedy"
"7503",16005,"The Lucky Ones","Drama"
"7504",16005,"The Lucky Ones","History"
"7505",44754,"Margaret","Drama"
"7506",23988,"Stan Helsing","Comedy"
"7507",23988,"Stan Helsing","Horror"
"7508",43949,"Flipped","Romance"
"7509",43949,"Flipped","Drama"
"7510",142,"Brokeback Mountain","Drama"
"7511",142,"Brokeback Mountain","Romance"
"7512",9603,"Clueless","Comedy"
"7513",9603,"Clueless","Drama"
"7514",9603,"Clueless","Romance"
"7515",10712,"Far from Heaven","Drama"
"7516",10712,"Far from Heaven","Romance"
"7517",243938,"Hot Tub Time Machine 2","Comedy"
"7518",10876,"Quills","Drama"
"7519",86838,"Seven Psychopaths","Comedy"
"7520",86838,"Seven Psychopaths","Crime"
"7521",25208,"The Caveman's Valentine","Drama"
"7522",25208,"The Caveman's Valentine","Mystery"
"7523",25208,"The Caveman's Valentine","Thriller"
"7524",613,"Downfall","Drama"
"7525",613,"Downfall","History"
"7526",613,"Downfall","War"
"7527",1913,"The Sea Inside","Drama"
"7528",97370,"Under the Skin","Thriller"
"7529",97370,"Under the Skin","Science Fiction"
"7530",97370,"Under the Skin","Drama"
"7531",801,"Good Morning, Vietnam","Comedy"
"7532",801,"Good Morning, Vietnam","Drama"
"7533",801,"Good Morning, Vietnam","War"
"7534",70829,"The Last Godfather","Action"
"7535",70829,"The Last Godfather","Comedy"
"7536",70829,"The Last Godfather","Thriller"
"7537",54518,"Justin Bieber: Never Say Never","Documentary"
"7538",54518,"Justin Bieber: Never Say Never","Music"
"7539",54518,"Justin Bieber: Never Say Never","Family"
"7540",44214,"Black Swan","Drama"
"7541",44214,"Black Swan","Thriller"
"7542",240,"The Godfather: Part II","Drama"
"7543",240,"The Godfather: Part II","Crime"
"7544",9816,"Save the Last Dance","Drama"
"7545",9816,"Save the Last Dance","Family"
"7546",9816,"Save the Last Dance","Romance"
"7547",9816,"Save the Last Dance","Music"
"7548",10131,"A Nightmare on Elm Street 4: The Dream Master","Horror"
"7549",10131,"A Nightmare on Elm Street 4: The Dream Master","Thriller"
"7550",339984,"Miracles from Heaven","Drama"
"7551",8859,"Dude, Where’s My Car?","Comedy"
"7552",11967,"Young Guns","Crime"
"7553",11967,"Young Guns","Action"
"7554",11967,"Young Guns","Adventure"
"7555",11967,"Young Guns","Drama"
"7556",11967,"Young Guns","Western"
"7557",239563,"St. Vincent","Comedy"
"7558",222899,"About Last Night","Comedy"
"7559",222899,"About Last Night","Romance"
"7560",4951,"10 Things I Hate About You","Comedy"
"7561",4951,"10 Things I Hate About You","Romance"
"7562",4951,"10 Things I Hate About You","Drama"
"7563",10985,"The New Guy","Comedy"
"7564",10985,"The New Guy","Family"
"7565",9644,"National Lampoon's Loaded Weapon 1","Comedy"
"7566",332567,"The Shallows","Horror"
"7567",332567,"The Shallows","Drama"
"7568",332567,"The Shallows","Thriller"
"7569",1954,"The Butterfly Effect","Science Fiction"
"7570",1954,"The Butterfly Effect","Thriller"
"7571",15489,"Snow Day","Comedy"
"7572",15489,"Snow Day","Family"
"7573",15250,"This Christmas","Comedy"
"7574",15250,"This Christmas","Drama"
"7575",22345,"Baby Geniuses","Science Fiction"
"7576",22345,"Baby Geniuses","Comedy"
"7577",22345,"Baby Geniuses","Family"
"7578",9448,"The Big Hit","Action"
"7579",9448,"The Big Hit","Adventure"
"7580",9448,"The Big Hit","Comedy"
"7581",9448,"The Big Hit","Thriller"
"7582",38223,"Harriet the Spy","Comedy"
"7583",38223,"Harriet the Spy","Drama"
"7584",38223,"Harriet the Spy","Family"
"7585",11186,"Child's Play 2","Drama"
"7586",11186,"Child's Play 2","Horror"
"7587",136835,"No Good Deed","Crime"
"7588",136835,"No Good Deed","Thriller"
"7589",5876,"The Mist","Science Fiction"
"7590",5876,"The Mist","Horror"
"7591",5876,"The Mist","Thriller"
"7592",264660,"Ex Machina","Drama"
"7593",264660,"Ex Machina","Science Fiction"
"7594",492,"Being John Malkovich","Fantasy"
"7595",492,"Being John Malkovich","Drama"
"7596",492,"Being John Malkovich","Comedy"
"7597",25462,"Two Can Play That Game","Comedy"
"7598",25462,"Two Can Play That Game","Romance"
"7599",238603,"Earth to Echo","Family"
"7600",238603,"Earth to Echo","Adventure"
"7601",238603,"Earth to Echo","Science Fiction"
"7602",10691,"Crazy/Beautiful","Drama"
"7603",10691,"Crazy/Beautiful","Romance"
"7604",1251,"Letters from Iwo Jima","Action"
"7605",1251,"Letters from Iwo Jima","Adventure"
"7606",1251,"Letters from Iwo Jima","Drama"
"7607",1251,"Letters from Iwo Jima","War"
"7608",5172,"The Astronaut Farmer","Adventure"
"7609",5172,"The Astronaut Farmer","Comedy"
"7610",5172,"The Astronaut Farmer","Drama"
"7611",5172,"The Astronaut Farmer","Science Fiction"
"7612",58680,"Woo","Comedy"
"7613",58680,"Woo","Romance"
"7614",264644,"Room","Drama"
"7615",264644,"Room","Thriller"
"7616",14577,"Dirty Work","Comedy"
"7617",11592,"Serial Mom","Comedy"
"7618",11592,"Serial Mom","Crime"
"7619",11592,"Serial Mom","Horror"
"7620",11592,"Serial Mom","Thriller"
"7621",16406,"Dick","Comedy"
"7622",19052,"Light It Up","Drama"
"7623",19052,"Light It Up","Thriller"
"7624",3682,"54","Music"
"7625",3682,"54","Drama"
"7626",9683,"Bubble Boy","Adventure"
"7627",9683,"Bubble Boy","Comedy"
"7628",9683,"Bubble Boy","Drama"
"7629",9683,"Bubble Boy","Romance"
"7630",2084,"Birthday Girl","Comedy"
"7631",2084,"Birthday Girl","Crime"
"7632",2084,"Birthday Girl","Thriller"
"7633",107811,"21 & Over","Comedy"
"7634",2266,"Paris, je t'aime","Drama"
"7635",2266,"Paris, je t'aime","Romance"
"7636",13074,"Resurrecting the Champ","Drama"
"7637",144340,"Admission","Comedy"
"7638",144340,"Admission","Drama"
"7639",144340,"Admission","Romance"
"7640",48217,"The Widow of Saint-Pierre","Romance"
"7641",48217,"The Widow of Saint-Pierre","Drama"
"7642",28211,"Chloe","Drama"
"7643",28211,"Chloe","Thriller"
"7644",28211,"Chloe","Mystery"
"7645",47502,"Faithful","Comedy"
"7646",47502,"Faithful","Crime"
"7647",47502,"Faithful","Drama"
"7648",9950,"Find Me Guilty","Drama"
"7649",9950,"Find Me Guilty","Action"
"7650",9950,"Find Me Guilty","Comedy"
"7651",9950,"Find Me Guilty","Crime"
"7652",84892,"The Perks of Being a Wallflower","Drama"
"7653",84892,"The Perks of Being a Wallflower","Romance"
"7654",24227,"Excessive Force","Action"
"7655",9672,"Infamous","Drama"
"7656",44853,"The Claim","Drama"
"7657",44853,"The Claim","Romance"
"7658",44853,"The Claim","Western"
"7659",157544,"The Vatican Tapes","Thriller"
"7660",157544,"The Vatican Tapes","Horror"
"7661",59678,"Attack the Block","Action"
"7662",59678,"Attack the Block","Comedy"
"7663",59678,"Attack the Block","Science Fiction"
"7664",79777,"In the Land of Blood and Honey","Drama"
"7665",79777,"In the Land of Blood and Honey","Romance"
"7666",79777,"In the Land of Blood and Honey","War"
"7667",158011,"The Call","Crime"
"7668",158011,"The Call","Thriller"
"7669",407887,"Operation Chromite","History"
"7670",407887,"Operation Chromite","Drama"
"7671",407887,"Operation Chromite","War"
"7672",407887,"Operation Chromite","Action"
"7673",17043,"The Crocodile Hunter: Collision Course","Family"
"7674",17043,"The Crocodile Hunter: Collision Course","Action"
"7675",17043,"The Crocodile Hunter: Collision Course","Adventure"
"7676",8952,"I Love You Phillip Morris","Comedy"
"7677",8952,"I Love You Phillip Morris","Drama"
"7678",8952,"I Love You Phillip Morris","Romance"
"7679",62204,"Quest for Fire","Adventure"
"7680",62204,"Quest for Fire","Drama"
"7681",13435,"Antwone Fisher","Drama"
"7682",13435,"Antwone Fisher","Romance"
"7683",17187,"The Emperor's Club","Drama"
"7684",17187,"The Emperor's Club","Romance"
"7685",319,"True Romance","Action"
"7686",319,"True Romance","Thriller"
"7687",319,"True Romance","Crime"
"7688",319,"True Romance","Romance"
"7689",59457,"Womb","Romance"
"7690",59457,"Womb","Science Fiction"
"7691",9504,"Glengarry Glen Ross","Crime"
"7692",9504,"Glengarry Glen Ross","Drama"
"7693",9504,"Glengarry Glen Ross","Mystery"
"7694",37414,"The Killer Inside Me","Crime"
"7695",37414,"The Killer Inside Me","Drama"
"7696",37414,"The Killer Inside Me","Thriller"
"7697",6217,"Cat People","Drama"
"7698",6217,"Cat People","Fantasy"
"7699",6217,"Cat People","Horror"
"7700",6217,"Cat People","Thriller"
"7701",26688,"Sorority Row","Horror"
"7702",26688,"Sorority Row","Mystery"
"7703",26688,"Sorority Row","Thriller"
"7704",43867,"The Prisoner of Zenda","Adventure"
"7705",43867,"The Prisoner of Zenda","Drama"
"7706",43867,"The Prisoner of Zenda","Romance"
"7707",6615,"Lars and the Real Girl","Comedy"
"7708",6615,"Lars and the Real Girl","Romance"
"7709",6615,"Lars and the Real Girl","Drama"
"7710",14574,"The Boy in the Striped Pyjamas","War"
"7711",14574,"The Boy in the Striped Pyjamas","Drama"
"7712",16,"Dancer in the Dark","Drama"
"7713",16,"Dancer in the Dark","Crime"
"7714",16,"Dancer in the Dark","Music"
"7715",39780,"Oscar and Lucinda","Drama"
"7716",39780,"Oscar and Lucinda","Romance"
"7717",21612,"The Funeral","Crime"
"7718",21612,"The Funeral","Drama"
"7719",36691,"Solitary Man","Comedy"
"7720",36691,"Solitary Man","Drama"
"7721",36691,"Solitary Man","Romance"
"7722",23631,"Machete","Action"
"7723",23631,"Machete","Comedy"
"7724",23631,"Machete","Thriller"
"7725",45324,"Casino Jack","Crime"
"7726",45324,"Casino Jack","Comedy"
"7727",45324,"Casino Jack","Drama"
"7728",12144,"The Land Before Time","Animation"
"7729",12144,"The Land Before Time","Adventure"
"7730",12144,"The Land Before Time","Family"
"7731",11658,"Tae Guk Gi: The Brotherhood of War","Action"
"7732",11658,"Tae Guk Gi: The Brotherhood of War","Adventure"
"7733",11658,"Tae Guk Gi: The Brotherhood of War","Drama"
"7734",11658,"Tae Guk Gi: The Brotherhood of War","History"
"7735",11658,"Tae Guk Gi: The Brotherhood of War","War"
"7736",56601,"The Perfect Game","Drama"
"7737",56601,"The Perfect Game","Family"
"7738",9552,"The Exorcist","Drama"
"7739",9552,"The Exorcist","Horror"
"7740",9552,"The Exorcist","Thriller"
"7741",578,"Jaws","Horror"
"7742",578,"Jaws","Thriller"
"7743",578,"Jaws","Adventure"
"7744",2105,"American Pie","Comedy"
"7745",2105,"American Pie","Romance"
"7746",126319,"Ernest & Celestine","Animation"
"7747",126319,"Ernest & Celestine","Comedy"
"7748",126319,"Ernest & Celestine","Drama"
"7749",126319,"Ernest & Celestine","Family"
"7750",10136,"The Golden Child","Action"
"7751",10136,"The Golden Child","Adventure"
"7752",10136,"The Golden Child","Comedy"
"7753",67660,"Think Like a Man","Comedy"
"7754",67660,"Think Like a Man","Romance"
"7755",10611,"Barbershop","Comedy"
"7756",10611,"Barbershop","Drama"
"7757",154,"Star Trek II: The Wrath of Khan","Action"
"7758",154,"Star Trek II: The Wrath of Khan","Adventure"
"7759",154,"Star Trek II: The Wrath of Khan","Science Fiction"
"7760",154,"Star Trek II: The Wrath of Khan","Thriller"
"7761",3049,"Ace Ventura: Pet Detective","Comedy"
"7762",3049,"Ace Ventura: Pet Detective","Mystery"
"7763",860,"WarGames","Thriller"
"7764",860,"WarGames","Science Fiction"
"7765",9281,"Witness","Crime"
"7766",9281,"Witness","Drama"
"7767",9281,"Witness","Romance"
"7768",9281,"Witness","Thriller"
"7769",75674,"Act of Valor","Action"
"7770",75674,"Act of Valor","Thriller"
"7771",75674,"Act of Valor","War"
"7772",9762,"Step Up","Music"
"7773",9762,"Step Up","Drama"
"7774",9762,"Step Up","Romance"
"7775",9762,"Step Up","Crime"
"7776",3179,"Beavis and Butt-Head Do America","Animation"
"7777",3179,"Beavis and Butt-Head Do America","Comedy"
"7778",184,"Jackie Brown","Comedy"
"7779",184,"Jackie Brown","Crime"
"7780",184,"Jackie Brown","Romance"
"7781",13335,"Harold & Kumar Escape from Guantanamo Bay","Comedy"
"7782",13335,"Harold & Kumar Escape from Guantanamo Bay","Adventure"
"7783",76726,"Chronicle","Science Fiction"
